"","trade_id","season","trade_date","gave","received","pick_season","pick_round","pick_number","conditional","pfr_id","pfr_name"
"670",136,2006,2006-04-29,"PHI","NYJ",2006,7,220,0,"AdamTi00","Titus Adams"
"671",137,2006,2006-04-29,"DAL","JAX",2006,3,80,0,"IngrCl20","Clint Ingram"
"672",137,2006,2006-04-29,"JAX","DAL",2006,3,92,0,"HatcJa20","Jason Hatcher"
"673",137,2006,2006-04-29,"JAX","DAL",2006,4,125,0,"GreeSk20","Skyler Green"
"674",138,2006,2006-04-29,"GB","STL",2006,3,93,0,"ByrdDo00","Dominique Byrd"
"675",138,2006,2006-04-29,"STL","GB",2006,4,109,0,"AvanJa00","Jason Avant"
"676",138,2006,2006-04-29,"STL","GB",2006,6,183,0,"JollJo20","Johnny Jolly"
"677",139,2006,2006-04-30,"NO","PHI",2006,4,99,0,"JeanMa20","Max Jean-Gilles"
"678",139,2006,2006-04-30,"PHI","NO",NA,NA,NA,NA,"ThomHo20","Hollis Thomas"
"679",139,2006,2006-04-30,"PHI","NO",2006,4,108,0,"EvanJa21","Jahri Evans"
"680",140,2006,2006-04-30,"MIN","PHI",2006,4,115,0,"BlacWi20","Will Blackmon"
"681",140,2006,2006-04-30,"MIN","PHI",2006,6,185,0,"CulvTy20","Tyrone Culver"
"682",140,2006,2006-04-30,"PHI","MIN",NA,NA,NA,NA,"HickAr20","Artis Hicks"
"683",140,2006,2006-04-30,"PHI","MIN",2006,4,127,0,"EdwaRa21","Ray Edwards"
"684",141,2006,2006-04-30,"SD","STL",2006,4,113,0,"AdeyVi20","Victor Adeyanju"
"685",141,2006,2006-04-30,"STL","SD",NA,NA,NA,NA,"ManuBr00","Brandon Manumaleuna"
"686",142,2006,2006-04-30,"GB","PHI",2006,4,109,0,"AvanJa00","Jason Avant"
"687",142,2006,2006-04-30,"PHI","GB",2006,4,115,0,"BlacWi20","Will Blackmon"
"688",142,2006,2006-04-30,"PHI","GB",2006,6,185,0,"CulvTy20","Tyrone Culver"
"689",143,2006,2006-04-30,"DAL","NYJ",2006,5,150,0,"PociJa00","Jason Pociask"
"690",143,2006,2006-04-30,"DAL","NYJ",2006,6,189,0,"ColeDr20","Drew Coleman"
"691",143,2006,2006-04-30,"NYJ","DAL",2006,5,138,0,"WatkPa20","Pat Watkins"
"692",144,2006,2006-04-30,"JAX","SF",2006,6,197,0,"OlivMe20","Melvin Oliver"
"693",144,2006,2006-04-30,"SF","JAX",2006,7,213,0,"WychJa00","James Wyche"
"694",144,2006,2006-04-30,"SF","JAX",2006,7,236,0,"WebbDe20","Dee Webb"
"695",145,2006,2006-04-30,"IND","TEN",2007,6,206,1,NA,NA
"696",145,2006,2006-04-30,"IND","TEN",NA,NA,NA,NA,NA,"Ryan Smith"
"697",145,2006,2006-04-30,"TEN","IND",2006,7,238,0,"RushT.20","T.J. Rushing"
"698",146,2006,2006-05-08,"CLE","SF",NA,NA,NA,NA,"DilfTr00","Trent Dilfer"
"699",146,2006,2006-05-08,"SF","CLE",NA,NA,NA,NA,"DorsKe00","Ken Dorsey"
"700",146,2006,2006-05-08,"SF","CLE",2006,3,NA,0,NA,NA
"701",147,2006,2006-05-08,"DET","MIA",NA,NA,NA,NA,"HarrJo00","Joey Harrington"
"702",147,2006,2006-05-08,"MIA","DET",2006,3,NA,0,NA,NA
"703",148,2006,2006-05-18,"MIN","PHI",NA,NA,NA,NA,"BaskHa00","Hank Baskett"
"704",148,2006,2006-05-18,"PHI","MIN",NA,NA,NA,NA,"McMuBi00","Billy McMullen"
"705",149,2006,2006-06-05,"NE","NO",NA,NA,NA,NA,"JohnBe00","Bethel Johnson"
"706",149,2006,2006-06-05,"NO","NE",NA,NA,NA,NA,"SullJo23","Johnathan Sullivan"
"707",150,2006,2006-06-07,"BUF","NO",NA,NA,NA,NA,"EuhuTi00","Tim Euhus"
"708",150,2006,2006-06-07,"NO","BUF",NA,NA,NA,NA,"WatsCo20","Courtney Watson"
"709",151,2006,2006-06-09,"BAL","TEN",2007,4,128,0,"DaviCh02","Chris Davis"
"710",151,2006,2006-06-09,"TEN","BAL",NA,NA,NA,NA,"McNaSt00","Steve McNair"
"711",152,2006,2006-06-19,"BAL","IND",2007,7,NA,0,NA,NA
"712",152,2006,2006-06-19,"IND","BAL",NA,NA,NA,NA,"SappGe20","Gerome Sapp"
"713",153,2006,2006-06-20,"CIN","STL",NA,NA,NA,NA,"RagoDa00","Dave Ragone"
"714",153,2006,2006-06-20,"STL","CIN",2007,5,NA,0,NA,NA
"715",154,2006,2006-07-27,"HOU","SF",2007,5,NA,1,NA,NA
"716",154,2006,2006-07-27,"SF","HOU",NA,NA,NA,NA,"PickCo00","Cody Pickett"
"717",155,2006,2006-08-02,"KC","NO",2007,4,123,0,"BennFr99","Fred Bennett"
"718",155,2006,2006-08-02,"NO","KC",NA,NA,NA,NA,"BennMi00","Michael Bennett"
"719",156,2006,2006-08-08,"CLE","NE",2007,5,NA,0,NA,NA
"720",156,2006,2006-08-08,"NE","CLE",NA,NA,NA,NA,"TuckRo20","Ross Tucker"
"721",157,2006,2006-08-14,"CLE","NYJ",NA,NA,NA,NA,"SuggLe00","Lee Suggs"
"722",157,2006,2006-08-14,"NYJ","CLE",NA,NA,NA,NA,"StraDe20","Derrick Strait"
"723",158,2006,2006-08-15,"SF","WAS",NA,NA,NA,NA,"RumpMi20","Mike Rumph"
"724",158,2006,2006-08-15,"WAS","SF",NA,NA,NA,NA,"JacoTa00","Taylor Jacobs"
"725",160,2006,2006-08-21,"NYJ","SF",2007,4,124,0,"WrotMa20","Mansfield Wrotto"
"726",160,2006,2006-08-21,"SF","NYJ",NA,NA,NA,NA,"BarlKe00","Kevan Barlow"
"727",161,2006,2006-08-22,"CLE","GB",NA,NA,NA,NA,NA,"Carlton Brewster"
"728",161,2006,2006-08-22,"GB","CLE",NA,NA,NA,NA,"FontTh20","Therrian Fontenot"
"729",162,2006,2006-08-22,"ARI","NE",2007,6,180,0,"RogeJu99","Justin Rogers"
"730",162,2006,2006-08-22,"NE","ARI",NA,NA,NA,NA,"GoriBr20","Brandon Gorin"
"731",163,2006,2006-08-23,"DAL","NO",NA,NA,NA,NA,"ShanSc20","Scott Shanle"
"732",163,2006,2006-08-23,"NO","DAL",2007,7,237,0,"BallAl99","Alan Ball"
"733",164,2006,2006-08-24,"ATL","WAS",NA,NA,NA,NA,"DuckT.00","T.J. Duckett"
"734",164,2006,2006-08-24,"DEN","ATL",NA,NA,NA,NA,"LeliAs00","Ashley Lelie"
"735",164,2006,2006-08-24,"WAS","DEN",2007,3,70,0,"HarrRy20","Ryan Harris"
"736",164,2006,2006-08-24,"WAS","DEN",2008,4,119,0,"WillJa96","Jack Williams"
"737",165,2006,2006-08-24,"CHI","CLE",NA,NA,NA,NA,"FrieLe20","Lennie Friedman"
"738",165,2006,2006-08-24,"CLE","CHI",2007,7,221,0,"McBrTr99","Trumaine McBride"
"739",166,2006,2006-08-25,"NO","PHI",NA,NA,NA,NA,"StalDo00","Donte' Stallworth"
"740",166,2006,2006-08-25,"PHI","NO",NA,NA,NA,NA,"SimoMa20","Mark Simoneau"
"741",166,2006,2006-08-25,"PHI","NO",2007,4,125,0,"BushJe20","Jermon Bushrod"
"742",167,2006,2006-08-31,"DAL","NYJ",NA,NA,NA,NA,"RyanSe00","Sean Ryan"
"743",167,2006,2006-08-31,"NYJ","DAL",2007,7,212,0,"BrowCo97","Courtney Brown"
"744",168,2006,2006-08-31,"MIN","NYJ",NA,NA,NA,NA,"MoslC.20","C.J. Mosley"
"745",168,2006,2006-08-31,"MIN","NYJ",2008,7,226,0,"SchiCh00","Chaz Schilens"
"746",168,2006,2006-08-31,"NYJ","MIN",NA,NA,NA,NA,"BollBr00","Brooks Bollinger"
"747",169,2006,2006-08-31,"NYJ","TB",NA,NA,NA,NA,"JollDo00","Doug Jolley"
"748",169,2006,2006-08-31,"TB","NYJ",2007,6,177,0,"BendJa20","Jacob Bender"
"749",170,2006,2006-09-01,"NE","PIT",NA,NA,NA,NA,"CobbPa00","Patrick Cobbs"
"750",170,2006,2006-09-01,"PIT","NE",2007,5,NA,0,NA,NA
"751",171,2006,2006-09-02,"NYJ","OAK",2008,7,NA,0,NA,NA
"752",171,2006,2006-09-02,"OAK","NYJ",NA,NA,NA,NA,"HamiBo20","Bobby Hamilton"
"753",172,2006,2006-09-02,"PHI","SEA",NA,NA,NA,NA,"ParrJo00","Josh Parry"
"754",172,2006,2006-09-02,"SEA","PHI",2008,7,NA,0,NA,NA
"755",173,2006,2006-09-02,"CLE","PHI",2008,7,NA,0,NA,NA
"756",173,2006,2006-09-02,"PHI","CLE",NA,NA,NA,NA,"FralHa20","Hank Fraley"
"757",174,2006,2006-09-02,"NE","OAK",2007,5,165,0,"FramEr99","Eric Frampton"
"758",174,2006,2006-09-02,"OAK","NE",NA,NA,NA,NA,"GabrDo00","Doug Gabriel"
"759",175,2006,2006-09-02,"MIN","STL",NA,NA,NA,NA,"GoldAd20","Adam Goldberg"
"760",175,2006,2006-09-02,"STL","MIN",2008,7,NA,0,NA,NA
"761",176,2006,2006-09-02,"BAL","IND",NA,NA,NA,NA,"LaCaRy20","Ryan LaCasse"
"762",176,2006,2006-09-02,"IND","BAL",2008,7,NA,0,NA,NA
"763",177,2006,2006-09-11,"NE","SEA",NA,NA,NA,NA,"BranDe00","Deion Branch"
"764",177,2006,2006-09-11,"SEA","NE",2007,1,24,0,"MeriBr99","Bron Meriweather"
"765",178,2006,2006-09-13,"GB","HOU",NA,NA,NA,NA,"GadoSa00","Samkon Gado"
"766",178,2006,2006-09-13,"HOU","GB",NA,NA,NA,NA,"MoreVe00","Vern Morency"
"767",179,2006,2006-09-19,"SD","TEN",2007,6,204,0,"FordJa99","Jacob Ford"
"768",179,2006,2006-09-19,"TEN","SD",NA,NA,NA,NA,"VoleBi00","Billy Volek"
"769",180,2006,2006-10-16,"BUF","STL",2008,5,148,0,"PoweCa98","Carlton Powell"
"770",180,2006,2006-10-16,"STL","BUF",NA,NA,NA,NA,"HargAn20","Anthony Hargrove"
"771",181,2006,2006-10-17,"IND","TB",2007,2,64,0,"PiscSa99","Sabby Piscitelli"
"772",181,2006,2006-10-17,"TB","IND",NA,NA,NA,NA,"McFaAn20","Anthony McFarland"
"773",182,2007,2007-03-02,"DEN","DET",NA,NA,NA,NA,"BellTa00","Tatum Bell"
"774",182,2007,2007-03-02,"DEN","DET",NA,NA,NA,NA,"FostGe20","George Foster"
"775",182,2007,2007-03-02,"DEN","DET",2007,5,158,0,"BaldJo99","Johnny Baldwin"
"776",182,2007,2007-03-02,"DET","DEN",NA,NA,NA,NA,"BlyxDr00","Dre' Bly"
"777",182,2007,2007-03-02,"DET","DEN",2007,6,176,0,"AlexRu20","Rufus Alexer"
"778",183,2007,2007-03-02,"DET","STL",NA,NA,NA,NA,"HallJa21","James Hall"
"779",183,2007,2007-03-02,"STL","DET",2007,5,154,0,"RyanCl99","Clifton Ryan"
"780",184,2007,2007-03-03,"DEN","TB",NA,NA,NA,NA,"PlumJa00","Jake Plummer"
"781",184,2007,2007-03-03,"TB","DEN",2007,NA,NA,0,NA,NA
"782",185,2007,2007-03-05,"MIA","NE",NA,NA,NA,NA,"WelkWe00","Wes Welker"
"783",185,2007,2007-03-05,"NE","MIA",2007,2,60,0,"SateSa20","Samson Satele"
"784",185,2007,2007-03-05,"NE","MIA",2007,7,238,0,NA,NA
"785",185,2007,2007-03-05,"NE","MIA",NA,NA,NA,NA,NA,"Abraham Wright"
"786",186,2007,2007-03-07,"CHI","NYJ",NA,NA,NA,NA,"JoneTh00","Thomas Jones"
"787",186,2007,2007-03-07,"CHI","NYJ",2007,2,63,0,"JackBr00","Bron Jackson"
"788",186,2007,2007-03-07,"NYJ","CHI",2007,2,37,0,"WeddEr99","Eric Weddle"
"789",187,2007,2007-03-08,"BAL","BUF",2007,3,92,0,"EdwaTr01","Trent Edwards"
"790",187,2007,2007-03-08,"BAL","BUF",2007,7,239,0,"AhYoC.00","C.J. Ah You"
"791",187,2007,2007-03-08,"BUF","BAL",NA,NA,NA,NA,"McGaWi00","Willis McGahee"
"792",188,2007,2007-03-09,"CLE","NYG",NA,NA,NA,NA,"DrouRe00","Reuben Droughns"
"793",188,2007,2007-03-09,"NYG","CLE",NA,NA,NA,NA,"CartTi00","Tim Carter"
"794",189,2007,2007-03-22,"ATL","HOU",NA,NA,NA,NA,"SchaMa00","Matt Schaub"
"795",189,2007,2007-03-22,"ATL","HOU",2007,1,10,0,"OkoyAm99","Amobi Okoye"
"796",189,2007,2007-03-22,"HOU","ATL",2007,1,8,0,"AndeJa98","Jamaal Anderson"
"797",189,2007,2007-03-22,"HOU","ATL",2007,2,39,0,"BlalJu20","Justin Blalock"
"798",189,2007,2007-03-22,"HOU","ATL",2008,2,48,0,"DaviFr01","Fred Davis"
"799",190,2007,2007-03-22,"CHI","WAS",2007,6,205,0,"PalmJo20","Jordan Palmer"
"800",190,2007,2007-03-22,"WAS","CHI",NA,NA,NA,NA,"ArchAd20","Adam Archuleta"
"801",191,2007,2007-03-28,"BUF","PHI",NA,NA,NA,NA,"SpikTa00","Takeo Spikes"
"802",191,2007,2007-03-28,"BUF","PHI",NA,NA,NA,NA,"HolcKe00","Kelly Holcomb"
"803",191,2007,2007-03-28,"PHI","BUF",NA,NA,NA,NA,"WalkDa21","Darwin Walker"
"804",191,2007,2007-03-28,"PHI","BUF",2007,5,NA,0,NA,NA
"805",192,2007,2007-04-03,"MIA","NO",NA,NA,NA,NA,"marexoli01","Olindo Mare"
"806",192,2007,2007-04-03,"NO","MIA",2007,6,199,0,NA,NA
"807",192,2007,2007-04-03,"NO","MIA",NA,NA,NA,NA,NA,"Drew Mormino"
"808",193,2007,2007-04-28,"CAR","NYJ",2007,1,14,0,"ReviDa99","Darrelle Revis"
"809",193,2007,2007-04-28,"CAR","NYJ",2007,6,191,0,"HallKo99","Korey Hall"
"810",193,2007,2007-04-28,"NYJ","CAR",2007,1,25,0,"BeasJo99","Jon Beason"
"811",193,2007,2007-04-28,"NYJ","CAR",2007,2,59,0,"KaliRy20","Ryan Kalil"
"812",193,2007,2007-04-28,"NYJ","CAR",2007,5,164,0,"ShawTi99","Tim Shaw"
"813",194,2007,2007-04-28,"DEN","JAX",2007,1,21,0,"NelsRe99","Reggie Nelson"
"814",194,2007,2007-04-28,"DEN","JAX",2007,3,86,0,"YandMa20","Marshal Yanda"
"815",194,2007,2007-04-28,"DEN","JAX",2007,6,198,0,NA,NA
"816",194,2007,2007-04-28,"DEN","JAX",NA,NA,NA,NA,NA,"Doug Datish"
"817",194,2007,2007-04-28,"JAX","DEN",2007,1,17,0,"MossJa99","Jarvis Moss"
"818",195,2007,2007-04-28,"CLE","DAL",2007,2,36,0,"KolbKe00","Kevin Kolb"
"819",195,2007,2007-04-28,"CLE","DAL",2008,1,22,0,"JoneFe00","Felix Jones"
"820",195,2007,2007-04-28,"DAL","CLE",2007,1,22,0,"QuinBr00","Brady Quinn"
"821",196,2007,2007-04-28,"DAL","PHI",2007,2,36,0,"KolbKe00","Kevin Kolb"
"822",196,2007,2007-04-28,"DAL","PHI",2007,3,87,0,"BradSt99","Stewart Bradley"
"823",196,2007,2007-04-28,"DAL","PHI",2007,5,159,0,NA,NA
"824",196,2007,2007-04-28,"DAL","PHI",NA,NA,NA,NA,NA,"C.J. Gaddis"
"825",196,2007,2007-04-28,"PHI","DAL",2007,1,26,0,"SpenAn99","Anthony Spencer"
"826",197,2007,2007-04-28,"NE","SF",2007,1,28,0,"StalJo20","Joe Staley"
"827",197,2007,2007-04-28,"SF","NE",2007,4,110,0,"BowiJo99","John Bowie"
"828",197,2007,2007-04-28,"SF","NE",2008,1,7,0,"ElliSe99","Sedrick Ellis"
"829",198,2007,2007-04-28,"ARI","OAK",2007,2,38,0,"MillZa01","Zach Miller"
"830",198,2007,2007-04-28,"ARI","OAK",2007,4,105,0,NA,NA
"831",198,2007,2007-04-28,"ARI","OAK",NA,NA,NA,NA,NA,"A.J. Davis"
"832",198,2007,2007-04-28,"OAK","ARI",2007,2,33,0,"BranAl99","Alan Branch"
"833",199,2007,2007-04-28,"BUF","DET",2007,2,43,0,"StanDr00","Drew Stanton"
"834",199,2007,2007-04-28,"BUF","DET",2007,3,74,0,"FiguYa00","Yamon Figurs"
"835",199,2007,2007-04-28,"DET","BUF",2007,2,34,0,"PoluPa99","Paul Posluszny"
"836",200,2007,2007-04-28,"CHI","SD",2007,2,37,0,"WeddEr99","Eric Weddle"
"837",200,2007,2007-04-28,"SD","CHI",2007,2,62,0,NA,NA
"838",200,2007,2007-04-28,"SD","CHI",NA,NA,NA,NA,NA,"Dan Bazuin"
"839",200,2007,2007-04-28,"SD","CHI",2007,3,93,0,"WolfGa00","Garrett Wolfe"
"840",200,2007,2007-04-28,"SD","CHI",2007,5,167,0,"PaynKe99","Kevin Payne"
"841",200,2007,2007-04-28,"SD","CHI",2008,3,90,0,"HarrMa98","Marcus Harrison"
"842",201,2007,2007-04-28,"ATL","MIN",2007,2,44,0,"RiceSi01","Sidney Rice"
"843",201,2007,2007-04-28,"ATL","MIN",2007,4,121,0,"ThomMa99","Marcus Thomas"
"844",201,2007,2007-04-28,"MIN","ATL",2007,2,41,0,"HousCh99","Chris Houston"
"845",202,2007,2007-04-28,"IND","SF",2007,4,126,0,"GoldDa99","Dashon Goldson"
"846",202,2007,2007-04-28,"IND","SF",2008,1,29,0,"BalmKe99","Kentwan Balmer"
"847",202,2007,2007-04-28,"SF","IND",2007,2,42,0,"UgohTo20","Tony Ugoh"
"848",203,2007,2007-04-28,"GB","NYJ",2007,2,47,0,"HarrDa99","David Harris"
"849",203,2007,2007-04-28,"GB","NYJ",2007,7,235,0,"StucCh20","Chansi Stuckey"
"850",203,2007,2007-04-28,"NYJ","GB",2007,2,63,0,"JackBr00","Brandon Jackson"
"851",203,2007,2007-04-28,"NYJ","GB",2007,3,89,0,"RousAa99","Aaron Rouse"
"852",203,2007,2007-04-28,"NYJ","GB",2007,6,192,0,"BishDe99","Desmond Bishop"
"853",204,2007,2007-04-28,"DET","OAK",NA,NA,NA,NA,"McCoJo01","Josh McCown"
"854",204,2007,2007-04-28,"DET","OAK",NA,NA,NA,NA,"WillMi03","Mike Williams"
"855",204,2007,2007-04-28,"OAK","DET",2007,4,105,0,NA,NA
"856",204,2007,2007-04-28,"OAK","DET",NA,NA,NA,NA,NA,"A.J. Davis"
"857",205,2007,2007-04-28,"CLE","DAL",2007,3,67,0,"MartJa21","James Marten"
"858",205,2007,2007-04-28,"CLE","DAL",2007,4,103,0,"StanIs00","Isaiah Stanback"
"859",205,2007,2007-04-28,"CLE","DAL",2007,6,178,0,"FolkNi20","Nick Folk"
"860",205,2007,2007-04-28,"DAL","CLE",2007,2,53,0,"WrigEr99","Eric Wright"
"861",205,2007,2007-04-28,"DAL","CLE",2007,6,195,0,"AndeDe01","Deon Anderson"
"862",206,2007,2007-04-28,"DET","NO",2007,3,66,0,"YounUs99","Usama Young"
"863",206,2007,2007-04-28,"DET","NO",2007,5,145,0,"JoneDa99","David Jones"
"864",206,2007,2007-04-28,"NO","DET",2007,2,58,0,"AlamIk99","Ikaika Alama-Francis"
"865",208,2007,2007-04-28,"BAL","JAX",2007,4,101,0,"PodlAd20","Adam Podlesh"
"866",208,2007,2007-04-28,"BAL","JAX",2007,5,166,0,"LandDe99","Derek Landri"
"867",208,2007,2007-04-28,"BAL","JAX",2007,6,203,0,"StonDa99","Daren Stone"
"868",208,2007,2007-04-28,"JAX","BAL",2007,3,86,0,"YandMa20","Marshal Yanda"
"869",209,2007,2007-04-28,"NE","OAK",2007,3,91,0,"HendMa21","Mario Henderson"
"870",209,2007,2007-04-28,"OAK","NE",2007,7,211,0,NA,NA
"871",209,2007,2007-04-28,"OAK","NE",NA,NA,NA,NA,NA,"Oscar Lua"
"872",209,2007,2007-04-28,"OAK","NE",2008,3,69,0,"HestJa00","Jacob Hester"
"873",207,2007,2007-04-29,"BAL","DET",2007,2,61,0,"AlexGe99","Gerald Alexander"
"874",207,2007,2007-04-29,"DET","BAL",2007,3,74,0,"FiguYa00","Yamon Figurs"
"875",207,2007,2007-04-29,"DET","BAL",2007,4,101,0,"PodlAd20","Adam Podlesh"
"876",210,2007,2007-04-29,"SEA","SF",NA,NA,NA,NA,"JackDa00","Darrell Jackson"
"877",210,2007,2007-04-29,"SF","SEA",2007,4,124,0,"WrotMa20","Mansfield Wrotto"
"878",211,2007,2007-04-29,"MIN","TB",2007,4,106,0,"JackTa99","Tanard Jackson"
"879",211,2007,2007-04-29,"MIN","TB",2007,6,182,0,"HaywAd98","Adam Hayward"
"880",211,2007,2007-04-29,"TB","MIN",2007,4,102,0,"RobiBr98","Brian Robison"
"881",212,2007,2007-04-29,"NE","OAK",2007,4,110,0,"BowiJo99","John Bowie"
"882",212,2007,2007-04-29,"OAK","NE",NA,NA,NA,NA,"MossRa00","Randy Moss"
"883",213,2007,2007-04-29,"HOU","NO",2007,4,107,0,"PittAn00","Antonio Pittman"
"884",213,2007,2007-04-29,"NO","HOU",2007,4,123,0,"BennFr99","Fred Bennett"
"885",213,2007,2007-04-29,"NO","HOU",2007,5,163,0,"FryeBr21","Brandon Frye"
"886",214,2007,2007-04-29,"GB","PIT",2007,4,112,0,"SepuDa20","Daniel Sepulveda"
"887",214,2007,2007-04-29,"PIT","GB",2007,4,119,0,"BarbAl20","Allen Barbre"
"888",214,2007,2007-04-29,"PIT","GB",2007,6,193,0,"CrosMa20","Mason Crosby"
"889",215,2007,2007-04-29,"DET","STL",2007,5,139,0,"FryxDu20","Dustin Fry"
"890",215,2007,2007-04-29,"DET","STL",2007,5,154,0,"RyanCl99","Clifton Ryan"
"891",215,2007,2007-04-29,"STL","DET",2007,4,117,0,"RamiMa20","Manuel Ramirez"
"892",216,2007,2007-04-29,"DEN","MIN",2007,6,176,0,"AlexRu20","Rufus Alexander"
"893",216,2007,2007-04-29,"DEN","MIN",2007,7,233,0,NA,NA
"894",216,2007,2007-04-29,"DEN","MIN",NA,NA,NA,NA,NA,"Chandler Williams"
"895",216,2007,2007-04-29,"DEN","MIN",2008,3,73,0,"CharJa00","Jamaal Charles"
"896",216,2007,2007-04-29,"MIN","DEN",2007,4,121,0,"ThomMa99","Marcus Thomas"
"897",217,2007,2007-04-29,"ATL","JAX",2007,5,149,0,"NwanUc20","Uche Nwaneri"
"898",217,2007,2007-04-29,"JAX","ATL",2007,6,195,0,"AndeDe01","Deon Anderson"
"899",217,2007,2007-04-29,"JAX","ATL",2007,6,198,0,NA,NA
"900",217,2007,2007-04-29,"JAX","ATL",NA,NA,NA,NA,NA,"Doug Datish"
"901",217,2007,2007-04-29,"JAX","ATL",2007,6,203,0,"StonDa99","Daren Stone"
"902",218,2007,2007-04-29,"CLE","DAL",2007,6,195,0,"AndeDe01","Deon Anderson"
"903",218,2007,2007-04-29,"DAL","CLE",2007,6,200,0,NA,NA
"904",218,2007,2007-04-29,"DAL","CLE",NA,NA,NA,NA,NA,"Melila Purcell"
"905",218,2007,2007-04-29,"DAL","CLE",2007,7,234,0,"StepSy20","Syndric Steptoe"
"906",219,2007,2007-05-03,"KC","TB",NA,NA,NA,NA,"SimsRy20","Ryan Sims"
"907",219,2007,2007-05-03,"TB","KC",2007,NA,NA,0,NA,NA
"908",220,2007,2007-05-22,"KC","NYG",NA,NA,NA,NA,"tyneslaw01","Lawrence Tynes"
"909",220,2007,2007-05-22,"NYG","KC",2008,7,239,0,"MerrMi01","Mike Merritt"
"910",221,2007,2007-06-06,"KC","MIA",NA,NA,NA,NA,"GreeTr00","Trent Green"
"911",221,2007,2007-06-06,"MIA","KC",2007,NA,NA,0,NA,NA
"912",222,2007,2007-06-08,"DEN","STL",2007,NA,NA,0,NA,NA
"913",222,2007,2007-06-08,"STL","DEN",NA,NA,NA,NA,"KennJi21","Jimmy Kennedy"
"914",223,2007,2007-07-30,"BUF","CHI",NA,NA,NA,NA,"WalkDa21","Darwin Walker"
"915",223,2007,2007-07-30,"CHI","BUF",2007,NA,NA,0,NA,NA
"916",224,2007,2007-08-02,"CAR","CHI",2007,NA,NA,0,NA,NA
"917",224,2007,2007-08-02,"CHI","CAR",NA,NA,NA,NA,"HarrCh20","Chris Harris"
"918",225,2007,2007-08-07,"CHI","NE",NA,NA,NA,NA,"WeslDa20","Dante Wesley"
"919",225,2007,2007-08-07,"NE","CHI",2007,NA,NA,0,NA,NA
"920",226,2007,2007-08-20,"DEN","OAK",NA,NA,NA,NA,"WarrGe20","Gerard Warren"
"921",226,2007,2007-08-20,"OAK","DEN",2007,NA,NA,0,NA,NA
"922",227,2007,2007-08-21,"NYJ","TB",NA,NA,NA,NA,NA,"Jerry Mackey"
"923",227,2007,2007-08-21,"TB","NYJ",2007,5,NA,0,NA,NA
"924",228,2007,2007-08-23,"NYJ","WAS",NA,NA,NA,NA,"KendPe20","Pete Kendall"
"925",228,2007,2007-08-23,"WAS","NYJ",2007,NA,NA,0,NA,NA
"926",229,2007,2007-08-27,"MIN","PHI",2007,NA,NA,0,NA,NA
"927",229,2007,2007-08-27,"PHI","MIN",NA,NA,NA,NA,"HolcKe00","Kelly Holcomb"
"928",230,2007,2007-09-01,"ATL","PIT",NA,NA,NA,NA,"RossAl99","Allen Rossum"
"929",230,2007,2007-09-01,"PIT","ATL",2007,NA,NA,0,NA,NA
"930",231,2007,2007-09-01,"HOU","SEA",NA,NA,NA,NA,"BabiJa20","Jason Babin"
"931",231,2007,2007-09-01,"SEA","HOU",2007,NA,NA,0,NA,NA
"932",232,2007,2007-09-01,"JAX","SEA",NA,NA,NA,NA,"PearAl00","Alvin Pearman"
"933",232,2007,2007-09-01,"JAX","SEA",2007,NA,NA,0,NA,NA
"934",232,2007,2007-09-01,"SEA","JAX",2007,NA,NA,0,NA,NA
"935",233,2007,2007-09-01,"GB","NYG",2008,6,194,0,"MundRy00","Ryan Mundy"
"936",233,2007,2007-09-01,"NYG","GB",NA,NA,NA,NA,"GranRy00","Ryan Grant"
"937",234,2007,2007-09-01,"CIN","STL",2007,NA,NA,0,NA,NA
"938",234,2007,2007-09-01,"STL","CIN",NA,NA,NA,NA,"FitzRy00","Ryan Fitzpatrick"
"939",235,2007,2007-09-11,"CLE","SEA",NA,NA,NA,NA,"FryeCh00","Charlie Frye"
"940",235,2007,2007-09-11,"SEA","CLE",2007,NA,NA,0,NA,NA
"941",236,2007,2007-09-11,"SEA","TEN",NA,NA,NA,NA,"FishBr20","Bryce Fisher"
"942",236,2007,2007-09-11,"TEN","SEA",2007,5,NA,0,NA,NA
"943",237,2007,2007-10-16,"KC","TB",NA,NA,NA,NA,"BennMi00","Michael Bennett"
"944",237,2007,2007-10-16,"KC","TB",2007,NA,NA,0,NA,NA
"945",237,2007,2007-10-16,"TB","KC",2007,NA,NA,0,NA,NA
"946",238,2007,2007-10-16,"MIA","SD",NA,NA,NA,NA,"ChamCh00","Chris Chambers"
"947",238,2007,2007-10-16,"SD","MIA",2007,NA,NA,0,NA,NA
"948",239,2008,2008-02-29,"CAR","NYJ",NA,NA,NA,NA,"JenkKr00","Kris Jenkins"
"949",239,2008,2008-02-29,"NYJ","CAR",2008,3,67,0,"GodfCh99","Charles Godfrey"
"950",239,2008,2008-02-29,"NYJ","CAR",2008,5,141,0,"BarnGa01","Gary Barnidge"
"951",240,2008,2008-02-29,"DAL","MIA",NA,NA,NA,NA,"FergJa21","Jason Ferguson"
"952",240,2008,2008-02-29,"DAL","MIA",2008,6,195,0,"ThomDo26","Donald Thomas"
"953",240,2008,2008-02-29,"MIA","DAL",2008,6,167,0,"WaldEr99","Erik Walden"
"954",241,2008,2008-02-29,"NO","NYJ",2008,4,113,0,"LoweDw99","Dwight Lowery"
